Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
2512,Marketing,Male,48,Developer,2023-01-08 08:03:05.556036,1,High School,1,5500.0,49,48,9,14,0,2,46,0,2.9,False
2513,HR,Male,33,Specialist,2024-07-21 08:03:05.556036,0,Master,3,5850.0,38,7,28,6,75,3,97,0,4.96,False
2514,Marketing,Female,33,Specialist,2020-08-21 08:03:05.556036,4,Bachelor,1,4950.0,60,27,11,9,100,10,74,1,4.97,False
2515,Marketing,Male,33,Technician,2018-10-13 08:03:05.556036,5,Bachelor,4,4900.0,32,12,28,13,0,10,48,1,4.79,True
2516,HR,Female,54,Developer,2019-04-30 08:03:05.556036,5,High School,1,5500.0,39,21,11,9,0,4,80,2,3.3,True
2517,Sales,Male,23,Manager,2018-08-22 08:03:05.556036,6,High School,1,6600.0,39,11,9,4,0,5,45,2,1.51,True
2518,Engineering,Female,52,Engineer,2017-02-18 08:03:05.556036,7,Bachelor,2,7200.0,35,2,4,4,100,13,81,0,4.06,True
2519,Engineering,Female,53,Analyst,2021-05-29 08:03:05.556036,3,Bachelor,1,4400.0,53,26,27,10,0,18,25,2,3.82,False
2520,Operations,Male,49,Analyst,2016-07-07 08:03:05.556036,8,High School,5,6000.0,33,28,18,10,25,8,31,0,3.53,False
2521,HR,Male,47,Manager,2015-08-27 08:03:05.556036,9,High School,3,7800.0,59,23,9,2,100,5,82,0,3.34,False
2522,Legal,Male,37,Manager,2017-01-09 08:03:05.556036,7,High School,2,7200.0,37,32,19,14,25,3,69,0,3.83,True
2523,Customer Support,Female,42,Developer,2015-08-22 08:03:05.556036,9,High School,2,6000.0,52,18,15,5,50,17,96,0,4.85,False
2524,Customer Support,Female,40,Consultant,2020-05-24 08:03:05.556036,4,Bachelor,5,8250.0,48,27,2,8,100,3,84,0,3.33,True
2525,Finance,Male,57,Engineer,2022-11-22 08:03:05.556036,1,Bachelor,1,6600.0,46,38,12,3,50,12,31,1,3.44,False
2526,Legal,Female,58,Technician,2017-11-28 08:03:05.556036,6,Master,1,3850.0,35,3,7,0,75,2,82,2,4.23,False
2527,Engineering,Female,25,Specialist,2020-07-21 08:03:05.556036,4,High School,5,6750.0,35,7,7,13,25,4,78,2,2.67,False
2528,Operations,Female,22,Analyst,2019-02-28 08:03:05.556036,5,Bachelor,1,4400.0,51,34,8,13,0,5,14,2,4.21,False
2529,HR,Male,23,Manager,2015-04-26 08:03:05.556036,9,Bachelor,2,7200.0,49,7,25,8,50,18,85,1,3.02,False
2530,HR,Male,27,Manager,2018-03-29 08:03:05.556036,6,Bachelor,1,6600.0,44,32,11,13,75,5,33,2,2.11,False
2531,IT,Male,38,Analyst,2022-01-01 08:03:05.556036,2,High School,1,4400.0,46,9,26,0,25,2,3,2,3.04,False
2532,Legal,Female,27,Manager,2023-09-27 08:03:05.556036,0,High School,2,7200.0,53,45,18,3,25,13,39,2,2.43,False
2533,Sales,Male,24,Technician,2016-05-02 08:03:05.556036,8,Bachelor,3,4550.0,31,22,28,10,25,11,36,1,2.66,False
2534,Marketing,Male,56,Technician,2021-11-09 08:03:05.556036,2,Bachelor,1,3850.0,59,3,18,10,75,7,11,1,4.9,False
2535,IT,Female,28,Developer,2019-12-21 08:03:05.556036,4,High School,3,6500.0,57,14,9,10,0,10,63,1,4.49,False
2536,Engineering,Male,58,Specialist,2017-10-14 08:03:05.556036,6,Bachelor,5,6750.0,55,47,29,10,25,7,36,2,2.18,False
2537,Customer Support,Male,53,Engineer,2014-11-26 08:03:05.556036,9,Master,1,6600.0,34,21,0,13,0,11,33,0,4.84,False
2538,Legal,Female,39,Manager,2014-12-14 08:03:05.556036,9,Bachelor,2,7200.0,53,18,23,4,50,18,47,0,3.17,False
2539,Customer Support,Male,25,Manager,2024-04-16 08:03:05.556036,0,High School,2,7200.0,37,30,1,13,100,18,58,2,4.18,False
2540,IT,Male,49,Developer,2023-03-17 08:03:05.556036,1,Bachelor,2,6000.0,51,36,29,10,100,10,88,0,3.24,False
2541,Legal,Female,40,Analyst,2019-01-12 08:03:05.556036,5,Master,5,6000.0,58,32,25,9,50,14,41,1,3.48,False
2542,HR,Female,42,Analyst,2024-08-29 08:03:05.556036,0,High School,3,5200.0,38,22,12,0,100,10,87,0,4.87,False
2543,Finance,Male,36,Engineer,2024-05-11 08:03:05.556036,0,Bachelor,2,7200.0,42,22,16,13,75,13,53,2,1.22,True
2544,HR,Male,39,Developer,2024-02-20 08:03:05.556036,0,Master,4,7000.0,46,12,9,9,25,14,1,0,3.09,False
2545,Engineering,Male,30,Technician,2018-05-24 08:03:05.556036,6,High School,3,4550.0,30,33,20,2,75,2,55,0,3.01,False
2546,Legal,Male,32,Consultant,2022-08-05 08:03:05.556036,2,Master,1,6050.0,41,42,20,2,50,6,7,2,3.73,False
2547,Legal,Male,28,Developer,2017-04-01 08:03:05.556036,7,Bachelor,5,7500.0,57,10,26,5,75,8,73,0,2.51,False
2548,Legal,Female,26,Developer,2018-03-21 08:03:05.556036,6,High School,4,7000.0,37,27,3,3,100,8,29,0,4.27,False
2549,Finance,Male,33,Technician,2021-01-22 08:03:05.556036,3,Bachelor,4,4900.0,34,13,29,4,50,6,30,1,2.25,False
2550,Customer Support,Male,38,Analyst,2015-06-25 08:03:05.556036,9,Bachelor,4,5600.0,53,38,9,5,50,18,72,0,1.14,False
2551,Finance,Female,29,Manager,2023-04-26 08:03:05.556036,1,High School,2,7200.0,36,49,12,1,75,3,11,1,3.1,False
2552,IT,Male,44,Specialist,2015-06-01 08:03:05.556036,9,Master,1,4950.0,47,29,22,7,0,19,94,0,1.26,False
2553,Sales,Female,56,Manager,2017-09-03 08:03:05.556036,7,High School,1,6600.0,45,41,6,3,50,18,9,2,4.08,False
2554,IT,Male,33,Specialist,2017-10-05 08:03:05.556036,6,Bachelor,3,5850.0,38,7,18,14,50,1,62,1,1.28,False
2555,HR,Female,41,Developer,2022-06-02 08:03:05.556036,2,High School,2,6000.0,57,10,29,13,25,7,5,1,2.67,False
2556,IT,Male,58,Technician,2017-06-26 08:03:05.556036,7,Bachelor,3,4550.0,54,49,8,7,25,2,84,1,3.36,False
2557,Customer Support,Male,45,Engineer,2020-01-06 08:03:05.556036,4,Master,5,9000.0,41,46,5,4,75,17,70,0,1.75,False
2558,Legal,Other,51,Analyst,2019-03-03 08:03:05.556036,5,Master,2,4800.0,42,27,8,3,100,7,53,0,3.06,False
2559,Customer Support,Other,33,Manager,2024-07-17 08:03:05.556036,0,Bachelor,1,6600.0,38,35,26,14,100,10,23,1,1.55,False
2560,Legal,Female,48,Consultant,2023-10-25 08:03:05.556036,0,High School,3,7150.0,56,6,27,1,75,17,86,0,4.0,True
2561,Operations,Male,32,Analyst,2019-09-11 08:03:05.556036,4,High School,4,5600.0,53,12,24,7,75,5,16,0,1.78,False
2562,HR,Female,41,Technician,2018-07-17 08:03:05.556036,6,Bachelor,1,3850.0,45,18,4,9,25,9,38,2,3.08,False
2563,Engineering,Female,58,Engineer,2019-01-12 08:03:05.556036,5,Bachelor,5,9000.0,44,15,20,9,100,6,37,2,2.12,False
2564,Finance,Female,54,Specialist,2016-06-13 08:03:05.556036,8,Bachelor,3,5850.0,44,40,27,13,75,8,79,2,3.97,False
2565,Legal,Female,30,Analyst,2023-12-28 08:03:05.556036,0,Master,5,6000.0,56,49,3,4,75,2,2,2,3.59,False
2566,Marketing,Female,49,Technician,2020-12-09 08:03:05.556036,3,Bachelor,4,4900.0,50,48,19,6,100,16,34,0,4.48,False
2567,Operations,Male,27,Specialist,2023-06-19 08:03:05.556036,1,Bachelor,2,5400.0,53,9,26,9,75,1,77,2,2.95,False
2568,Customer Support,Male,37,Manager,2023-08-24 08:03:05.556036,1,Master,5,9000.0,38,0,10,14,25,13,77,2,2.72,False
2569,HR,Male,26,Developer,2019-11-09 08:03:05.556036,4,High School,1,5500.0,57,41,18,0,0,8,10,2,3.31,False
2570,Sales,Female,29,Developer,2014-09-15 08:03:05.556036,9,Bachelor,3,6500.0,30,3,17,14,25,10,12,2,2.68,False
2571,HR,Female,51,Analyst,2023-06-03 08:03:05.556036,1,High School,5,6000.0,45,21,13,9,100,12,10,1,1.54,True
2572,Sales,Male,39,Developer,2019-11-26 08:03:05.556036,4,High School,4,7000.0,44,29,22,11,50,3,28,0,2.98,False
2573,Customer Support,Female,56,Developer,2016-09-20 08:03:05.556036,7,Master,3,6500.0,42,15,19,1,75,11,0,0,1.95,False
2574,Marketing,Male,33,Consultant,2019-12-05 08:03:05.556036,4,High School,5,8250.0,35,8,9,9,25,19,24,0,1.42,False
2575,Engineering,Female,43,Manager,2020-06-28 08:03:05.556036,4,Master,1,6600.0,57,24,21,10,100,18,35,2,2.02,False
2576,Legal,Male,47,Manager,2018-04-16 08:03:05.556036,6,Bachelor,1,6600.0,57,14,13,1,0,14,12,1,3.31,False
2577,Legal,Female,50,Technician,2015-06-04 08:03:05.556036,9,Master,4,4900.0,32,39,14,5,75,4,35,2,1.22,False
2578,Engineering,Male,54,Analyst,2020-11-28 08:03:05.556036,3,Bachelor,4,5600.0,39,21,29,0,75,10,15,2,3.93,False
2579,IT,Other,60,Technician,2016-04-30 08:03:05.556036,8,Bachelor,2,4200.0,56,2,22,1,0,10,87,2,4.74,False
2580,HR,Male,33,Specialist,2023-12-17 08:03:05.556036,0,Bachelor,5,6750.0,49,8,4,9,0,12,81,2,4.08,False
2581,Engineering,Female,35,Manager,2016-06-11 08:03:05.556036,8,High School,3,7800.0,37,27,17,4,0,10,57,1,4.12,False
2582,IT,Male,53,Analyst,2019-12-31 08:03:05.556036,4,Bachelor,4,5600.0,47,8,22,0,100,12,54,0,2.24,False
2583,Engineering,Female,29,Specialist,2022-12-01 08:03:05.556036,1,Bachelor,3,5850.0,56,5,22,14,0,16,7,1,1.98,False
2584,HR,Male,23,Engineer,2018-05-07 08:03:05.556036,6,High School,2,7200.0,32,16,9,11,25,6,64,0,3.53,False
2585,Marketing,Female,35,Technician,2020-07-30 08:03:05.556036,4,PhD,3,4550.0,57,39,3,11,25,1,53,0,4.58,False
2586,Operations,Male,53,Technician,2016-10-17 08:03:05.556036,7,High School,1,3850.0,53,22,9,12,50,13,5,0,3.28,False
2587,Legal,Male,37,Developer,2014-10-02 08:03:05.556036,9,Bachelor,5,7500.0,33,17,9,14,100,14,51,1,3.99,False
2588,Marketing,Male,33,Developer,2022-10-28 08:03:05.556036,1,High School,2,6000.0,46,37,12,12,50,11,79,2,1.84,False
2589,Marketing,Female,40,Consultant,2015-08-31 08:03:05.556036,9,Master,2,6600.0,59,27,22,1,100,11,87,2,2.23,True
2590,Finance,Female,36,Analyst,2017-11-14 08:03:05.556036,6,Bachelor,5,6000.0,50,49,7,14,50,2,94,0,2.28,False
2591,Sales,Female,29,Consultant,2016-11-17 08:03:05.556036,7,PhD,3,7150.0,40,35,16,8,75,17,11,2,2.54,False
2592,Customer Support,Female,57,Technician,2024-05-10 08:03:05.556036,0,Master,5,5250.0,39,14,1,10,75,6,0,2,2.47,False
2593,Sales,Male,39,Engineer,2020-03-24 08:03:05.556036,4,Bachelor,2,7200.0,60,38,4,7,50,9,21,0,2.08,False
2594,IT,Male,40,Engineer,2022-03-02 08:03:05.556036,2,High School,3,7800.0,37,26,29,12,25,16,60,0,3.23,False
2595,Legal,Female,33,Manager,2017-02-18 08:03:05.556036,7,Bachelor,2,7200.0,44,9,7,2,75,12,6,2,3.42,False
2596,Finance,Male,27,Consultant,2023-09-29 08:03:05.556036,0,Master,4,7700.0,36,10,19,9,75,16,97,0,2.22,False
2597,Finance,Female,40,Engineer,2018-11-02 08:03:05.556036,5,Bachelor,3,7800.0,56,15,3,6,25,14,84,1,1.68,False
2598,HR,Female,48,Specialist,2023-11-20 08:03:05.556036,0,High School,5,6750.0,44,16,12,12,50,12,35,2,1.03,True
2599,Operations,Female,32,Manager,2018-02-02 08:03:05.556036,6,High School,2,7200.0,34,16,1,12,75,13,3,0,4.5,False
2600,IT,Male,28,Specialist,2023-08-28 08:03:05.556036,1,Bachelor,5,6750.0,41,6,0,8,100,15,77,0,3.92,False
2601,Sales,Male,35,Analyst,2017-11-11 08:03:05.556036,6,Bachelor,5,6000.0,37,13,3,9,50,19,28,1,4.7,False
2602,IT,Male,59,Engineer,2020-05-05 08:03:05.556036,4,Master,4,8400.0,31,6,17,2,50,3,31,2,1.6,False
2603,HR,Female,52,Technician,2015-11-01 08:03:05.556036,8,Master,1,3850.0,40,10,24,9,25,7,27,0,4.94,False
2604,HR,Male,47,Consultant,2022-12-04 08:03:05.556036,1,Bachelor,1,6050.0,44,38,10,3,0,14,82,2,1.3,False
2605,Finance,Female,34,Consultant,2021-01-13 08:03:05.556036,3,PhD,2,6600.0,52,5,9,1,100,18,95,2,4.89,False
2606,Engineering,Male,54,Manager,2023-02-24 08:03:05.556036,1,Master,2,7200.0,32,5,6,10,25,11,36,1,4.96,False
2607,HR,Male,31,Developer,2022-02-07 08:03:05.556036,2,PhD,3,6500.0,54,22,7,11,25,3,38,2,3.58,False
2608,Customer Support,Male,24,Consultant,2023-08-15 08:03:05.556036,1,Master,2,6600.0,48,4,29,2,0,1,57,1,1.64,False
2609,Finance,Male,48,Developer,2015-09-06 08:03:05.556036,9,Bachelor,4,7000.0,54,8,21,8,25,13,82,0,2.83,True
2610,IT,Male,29,Consultant,2018-08-01 08:03:05.556036,6,Bachelor,5,8250.0,32,37,6,13,0,11,92,0,3.65,False
2611,Engineering,Female,59,Consultant,2023-01-13 08:03:05.556036,1,Bachelor,3,7150.0,32,38,3,6,50,15,47,2,1.38,False
2612,Operations,Other,46,Specialist,2017-08-18 08:03:05.556036,7,Bachelor,3,5850.0,32,36,5,1,25,15,15,2,3.54,False
2613,Engineering,Male,24,Specialist,2014-10-04 08:03:05.556036,9,High School,3,5850.0,58,47,13,6,0,7,29,1,3.57,False
2614,Operations,Female,44,Specialist,2018-03-09 08:03:05.556036,6,Bachelor,3,5850.0,33,27,11,8,75,18,92,0,4.04,False
2615,Legal,Male,36,Specialist,2023-08-05 08:03:05.556036,1,PhD,2,5400.0,34,2,6,9,0,16,74,0,1.85,False
2616,Marketing,Female,23,Engineer,2022-05-25 08:03:05.556036,2,Bachelor,2,7200.0,51,22,14,0,75,7,56,2,2.59,False
2617,Operations,Male,52,Consultant,2024-08-18 08:03:05.556036,0,High School,3,7150.0,57,20,3,14,50,16,13,2,3.35,False
2618,IT,Female,51,Technician,2024-03-22 08:03:05.556036,0,Master,4,4900.0,43,15,25,8,100,12,80,1,2.92,False
2619,Engineering,Female,24,Developer,2023-06-01 08:03:05.556036,1,High School,4,7000.0,56,39,9,4,75,6,47,0,1.44,False
2620,Finance,Female,30,Analyst,2015-05-01 08:03:05.556036,9,Master,2,4800.0,49,11,24,6,0,13,95,1,2.84,False
2621,IT,Male,36,Analyst,2021-12-02 08:03:05.556036,2,High School,2,4800.0,35,43,15,10,0,13,56,0,3.68,False
2622,HR,Male,37,Engineer,2019-12-12 08:03:05.556036,4,High School,3,7800.0,46,25,15,13,75,10,47,1,3.57,False
2623,Operations,Female,51,Manager,2015-08-02 08:03:05.556036,9,High School,3,7800.0,59,22,16,5,75,15,86,2,3.23,False
2624,Engineering,Male,50,Manager,2017-10-29 08:03:05.556036,6,Master,3,7800.0,40,0,11,5,100,19,15,2,3.57,False
2625,Customer Support,Female,57,Manager,2019-06-29 08:03:05.556036,5,Bachelor,2,7200.0,51,3,26,14,25,10,0,0,4.25,False
2626,Operations,Female,51,Consultant,2017-12-30 08:03:05.556036,6,Master,1,6050.0,57,10,23,10,100,8,46,1,1.6,False
2627,Marketing,Female,58,Technician,2016-06-06 08:03:05.556036,8,Bachelor,4,4900.0,42,34,17,10,75,18,58,0,3.17,False
2628,Marketing,Female,53,Developer,2021-08-31 08:03:05.556036,3,Master,4,7000.0,54,27,15,7,100,3,19,0,1.45,False
2629,Customer Support,Male,37,Manager,2021-05-07 08:03:05.556036,3,Bachelor,3,7800.0,57,21,27,12,100,6,89,1,1.92,False
2630,Engineering,Female,26,Analyst,2020-09-23 08:03:05.556036,3,High School,4,5600.0,31,45,17,1,100,5,43,0,4.65,False
2631,Legal,Female,59,Manager,2016-01-23 08:03:05.556036,8,Bachelor,4,8400.0,33,0,24,0,100,19,53,0,2.91,False
2632,IT,Female,34,Engineer,2015-06-20 08:03:05.556036,9,High School,5,9000.0,40,16,3,7,25,9,74,2,1.85,False
2633,Customer Support,Female,44,Developer,2015-08-08 08:03:05.556036,9,High School,3,6500.0,59,44,22,3,50,12,19,0,1.81,False
2634,Operations,Male,38,Specialist,2018-07-04 08:03:05.556036,6,High School,4,6300.0,54,18,8,3,0,5,1,1,3.45,False
2635,Engineering,Male,27,Specialist,2024-01-16 08:03:05.556036,0,High School,4,6300.0,47,19,16,12,25,14,92,2,4.86,False
2636,Operations,Female,50,Technician,2019-12-04 08:03:05.556036,4,High School,2,4200.0,39,18,1,2,100,5,20,2,2.26,False
2637,Customer Support,Male,55,Developer,2022-10-05 08:03:05.556036,1,Bachelor,4,7000.0,42,11,16,13,25,2,18,2,3.86,False
2638,IT,Male,27,Engineer,2020-10-27 08:03:05.556036,3,Bachelor,3,7800.0,40,14,0,7,0,17,90,0,1.68,True
2639,Legal,Male,35,Analyst,2024-06-01 08:03:05.556036,0,Master,2,4800.0,45,2,22,5,100,19,14,2,1.89,False
2640,Sales,Male,25,Analyst,2019-02-15 08:03:05.556036,5,High School,3,5200.0,56,12,9,11,100,16,64,2,4.4,False
2641,Sales,Female,37,Developer,2016-01-22 08:03:05.556036,8,Master,5,7500.0,57,49,11,6,0,17,33,2,1.84,False
2642,Legal,Male,34,Specialist,2020-02-23 08:03:05.556036,4,Bachelor,3,5850.0,30,7,23,13,0,8,6,0,3.17,False
2643,HR,Male,27,Technician,2018-08-19 08:03:05.556036,6,PhD,2,4200.0,56,44,10,6,25,10,78,1,2.31,False
2644,IT,Male,54,Manager,2022-03-15 08:03:05.556036,2,Bachelor,2,7200.0,36,13,8,11,50,11,68,2,4.89,False
2645,Legal,Male,37,Specialist,2016-10-30 08:03:05.556036,7,Bachelor,5,6750.0,41,17,11,3,100,16,62,1,2.67,False
2646,Sales,Female,27,Developer,2018-12-21 08:03:05.556036,5,High School,4,7000.0,36,41,7,11,0,14,83,0,3.26,False
2647,Customer Support,Other,27,Analyst,2018-02-25 08:03:05.556036,6,Bachelor,5,6000.0,59,28,18,5,25,16,74,1,4.97,False
2648,Operations,Female,32,Engineer,2020-10-17 08:03:05.556036,3,Bachelor,4,8400.0,37,37,15,11,75,6,33,0,4.42,False
2649,Customer Support,Male,55,Manager,2017-07-17 08:03:05.556036,7,Bachelor,5,9000.0,59,5,27,12,0,6,53,1,3.96,False
2650,Customer Support,Male,39,Specialist,2019-09-14 08:03:05.556036,4,Master,2,5400.0,54,27,0,4,75,12,27,2,1.11,False
2651,Marketing,Female,28,Manager,2015-10-08 08:03:05.556036,8,High School,1,6600.0,60,26,16,10,75,15,16,0,1.77,False
2652,Customer Support,Female,45,Specialist,2015-08-02 08:03:05.556036,9,Bachelor,5,6750.0,59,0,21,6,75,14,34,0,1.44,False
2653,Engineering,Female,38,Technician,2015-07-25 08:03:05.556036,9,Master,4,4900.0,54,19,20,13,100,9,14,1,3.93,False
2654,Finance,Female,46,Developer,2021-08-24 08:03:05.556036,3,High School,2,6000.0,47,47,12,1,50,19,1,0,3.71,False
2655,HR,Female,58,Manager,2018-03-12 08:03:05.556036,6,High School,3,7800.0,36,21,14,14,0,19,89,2,3.17,False
2656,Finance,Male,54,Consultant,2018-04-06 08:03:05.556036,6,High School,2,6600.0,38,38,29,9,100,1,0,2,3.78,False
2657,Legal,Male,58,Engineer,2023-11-07 08:03:05.556036,0,High School,2,7200.0,53,35,27,13,50,18,65,0,2.34,False
2658,Operations,Male,28,Technician,2017-08-27 08:03:05.556036,7,Master,3,4550.0,54,49,25,5,100,19,28,2,1.28,False
2659,Legal,Male,57,Engineer,2016-11-21 08:03:05.556036,7,High School,5,9000.0,39,20,4,4,0,13,29,0,3.17,False
2660,Legal,Male,32,Developer,2020-05-06 08:03:05.556036,4,Bachelor,3,6500.0,45,42,21,0,75,3,81,2,4.17,False
2661,HR,Female,39,Technician,2015-06-07 08:03:05.556036,9,Bachelor,2,4200.0,60,42,3,1,25,4,77,1,4.85,False
2662,Engineering,Female,26,Engineer,2014-09-21 08:03:05.556036,9,PhD,3,7800.0,58,45,7,11,0,17,31,2,1.29,False
2663,IT,Female,33,Analyst,2019-02-23 08:03:05.556036,5,High School,5,6000.0,43,25,13,6,75,11,34,0,2.79,False
2664,Engineering,Female,27,Specialist,2021-04-13 08:03:05.556036,3,Bachelor,4,6300.0,45,40,16,7,75,10,61,1,3.6,False
2665,Sales,Female,47,Specialist,2019-01-17 08:03:05.556036,5,High School,3,5850.0,58,39,16,1,25,17,8,2,2.17,False
2666,Legal,Female,32,Specialist,2023-03-16 08:03:05.556036,1,PhD,1,4950.0,60,17,2,0,75,12,91,2,1.45,False
2667,IT,Female,53,Consultant,2015-01-14 08:03:05.556036,9,High School,5,8250.0,56,12,5,1,100,5,3,1,4.22,False
2668,IT,Other,32,Analyst,2023-01-10 08:03:05.556036,1,Bachelor,2,4800.0,44,37,17,0,100,13,80,0,3.34,False
2669,HR,Male,35,Analyst,2016-06-25 08:03:05.556036,8,Master,3,5200.0,54,7,29,2,50,11,10,1,2.04,False
2670,Operations,Male,22,Engineer,2022-08-22 08:03:05.556036,2,PhD,5,9000.0,32,43,6,4,50,6,14,2,1.87,False
2671,HR,Female,29,Manager,2023-11-13 08:03:05.556036,0,PhD,5,9000.0,60,23,20,4,75,7,35,1,4.49,False
2672,Finance,Female,56,Analyst,2018-10-31 08:03:05.556036,5,High School,4,5600.0,48,11,11,0,100,8,45,2,2.15,False
2673,Customer Support,Male,59,Consultant,2016-07-27 08:03:05.556036,8,High School,2,6600.0,59,32,13,0,100,9,10,2,1.74,False
2674,HR,Female,45,Manager,2020-09-29 08:03:05.556036,3,Bachelor,4,8400.0,38,37,29,2,0,1,40,2,2.52,False
2675,Operations,Female,48,Consultant,2017-06-08 08:03:05.556036,7,Bachelor,2,6600.0,39,16,22,7,25,11,73,1,3.02,False
2676,IT,Female,44,Developer,2023-09-25 08:03:05.556036,0,High School,4,7000.0,45,41,15,9,25,1,84,2,2.25,False
2677,Finance,Female,40,Developer,2021-04-09 08:03:05.556036,3,High School,3,6500.0,57,38,9,12,0,11,0,2,1.91,False
2678,Legal,Female,38,Specialist,2023-04-13 08:03:05.556036,1,High School,4,6300.0,31,7,28,2,50,6,17,1,3.18,False
2679,HR,Female,44,Developer,2021-12-31 08:03:05.556036,2,High School,5,7500.0,36,44,10,14,25,1,2,2,2.31,True
2680,Sales,Female,22,Technician,2022-08-02 08:03:05.556036,2,High School,2,4200.0,30,13,1,3,100,11,15,2,1.86,False
2681,Marketing,Male,38,Developer,2020-11-16 08:03:05.556036,3,Bachelor,4,7000.0,50,32,9,1,100,10,38,1,4.75,True
2682,Marketing,Female,60,Manager,2020-04-08 08:03:05.556036,4,High School,3,7800.0,47,35,0,8,0,11,39,0,1.27,False
2683,Operations,Female,37,Engineer,2017-06-03 08:03:05.556036,7,High School,4,8400.0,36,14,8,12,25,10,12,2,4.53,False
2684,HR,Male,29,Analyst,2019-08-10 08:03:05.556036,5,Bachelor,2,4800.0,59,42,14,7,50,14,6,0,2.12,False
2685,IT,Male,36,Consultant,2021-11-09 08:03:05.556036,2,Bachelor,3,7150.0,44,18,11,0,75,16,96,2,3.24,False
2686,Engineering,Male,29,Consultant,2020-04-25 08:03:05.556036,4,PhD,5,8250.0,44,15,5,0,25,7,26,1,3.1,False
2687,Customer Support,Male,59,Analyst,2024-07-04 08:03:05.556036,0,Bachelor,4,5600.0,55,1,26,0,100,7,24,0,3.06,False
2688,IT,Female,51,Manager,2018-08-14 08:03:05.556036,6,Bachelor,1,6600.0,33,10,23,4,25,12,22,2,2.52,True
2689,Finance,Male,39,Engineer,2021-12-27 08:03:05.556036,2,Master,2,7200.0,60,40,8,7,75,3,44,0,2.42,False
2690,Operations,Male,26,Consultant,2020-02-27 08:03:05.556036,4,High School,1,6050.0,55,13,29,12,50,11,26,0,4.54,False
2691,IT,Female,56,Developer,2021-04-30 08:03:05.556036,3,Bachelor,2,6000.0,53,43,29,2,50,13,54,0,3.82,False
2692,Finance,Other,51,Consultant,2017-06-24 08:03:05.556036,7,Bachelor,4,7700.0,39,25,1,0,25,12,14,2,1.36,True
2693,Legal,Other,58,Developer,2017-02-10 08:03:05.556036,7,Bachelor,4,7000.0,56,46,1,2,50,1,19,1,3.03,False
2694,Sales,Male,43,Technician,2019-05-16 08:03:05.556036,5,Master,4,4900.0,58,48,4,12,100,3,58,1,2.83,False
2695,Operations,Female,29,Technician,2017-11-11 08:03:05.556036,6,High School,3,4550.0,55,35,11,9,0,2,12,0,3.07,False
2696,Marketing,Female,48,Analyst,2021-10-21 08:03:05.556036,2,Bachelor,5,6000.0,52,43,17,11,100,3,80,0,2.53,False
2697,Customer Support,Male,48,Consultant,2016-05-28 08:03:05.556036,8,High School,4,7700.0,36,24,22,3,25,8,16,2,1.68,False
2698,Sales,Female,25,Technician,2021-02-19 08:03:05.556036,3,Bachelor,4,4900.0,52,16,26,6,75,2,33,0,1.57,False
2699,Operations,Male,57,Manager,2019-11-10 08:03:05.556036,4,Bachelor,2,7200.0,33,32,17,0,50,13,52,1,3.7,False
2700,IT,Female,32,Engineer,2019-10-26 08:03:05.556036,4,Bachelor,2,7200.0,60,20,25,5,50,11,39,2,1.83,False
2701,HR,Male,60,Engineer,2016-12-18 08:03:05.556036,7,PhD,5,9000.0,52,37,27,13,50,16,68,2,4.13,False
2702,Customer Support,Female,49,Analyst,2021-03-07 08:03:05.556036,3,Bachelor,3,5200.0,30,49,14,9,50,11,10,0,1.73,False
2703,Customer Support,Other,52,Analyst,2016-03-24 08:03:05.556036,8,Bachelor,5,6000.0,37,25,3,4,25,16,21,0,3.79,False
2704,IT,Male,44,Engineer,2022-10-15 08:03:05.556036,1,PhD,1,6600.0,31,31,13,14,0,16,22,1,2.14,False
2705,Operations,Other,32,Manager,2019-04-19 08:03:05.556036,5,Bachelor,3,7800.0,36,13,20,11,50,7,80,2,2.29,False
2706,Operations,Male,32,Engineer,2018-12-27 08:03:05.556036,5,PhD,5,9000.0,36,43,10,13,25,9,70,2,1.92,False
2707,Operations,Other,22,Developer,2018-05-06 08:03:05.556036,6,Bachelor,2,6000.0,38,6,19,6,75,2,61,0,1.13,True
2708,Legal,Male,26,Analyst,2020-06-25 08:03:05.556036,4,High School,5,6000.0,57,2,5,6,75,6,37,2,3.88,False
2709,Engineering,Female,24,Technician,2022-10-05 08:03:05.556036,1,Bachelor,3,4550.0,45,34,1,5,100,3,16,1,3.01,False
